,FinalURL,CustomParameter,Identifier
88,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/Twin,/size,/4540/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017491934943&ds_s_kwgid=58700002118625220"",""mkwid"":""146329085189308""}",Experiment-Bedding Geo Jan 24
89,"https://www.overstock.com/Bedding-Bath/Bed-in-a-Bag/Queen,/size,/4537/cat.html?searchtype=Header&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492422755&ds_s_kwgid=58700002118792641"",""mkwid"":""57817588882224""}",Experiment-Bedding Geo Jan 24
90,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Cotton,/material,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498286059&ds_s_kwgid=58700002120326275"",""mkwid"":""157267731279194""}",Experiment-Bedding Geo Jan 24
91,https://www.overstock.com/Bedding-Bath/Daybed-Sets/4539/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498312249&ds_s_kwgid=58700002118788975"",""mkwid"":""286310969436356""}",Experiment-Bedding Geo Jan 24
92,"https://www.overstock.com/Bedding-Bath/Quilts-Bedspreads/Queen,/size,/4541/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498029154&ds_s_kwgid=58700002118626108"",""mkwid"":""163830860432274""}",Experiment-Bedding Geo Jan 24
93,"https://www.overstock.com/Bedding-Bath/Quilts/King,king-quilt-sets,/size,k,/1984/subcat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017497951390&ds_s_kwgid=58700002120450526"",""mkwid"":""120996432856109""}",Experiment-Bedding Geo Jan 24
94,"https://www.overstock.com/Bedding-Bath/Fashion-Bedding/Shabby-Chic,/style,/454/dept.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492392332&ds_s_kwgid=58700002118791282"",""mkwid"":""130357505839391""}",Experiment-Bedding Geo Jan 24
95,"https://www.overstock.com/Bedding-Bath/Comforter-Sets/Queen,/size,/4538/cat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498248838&ds_s_kwgid=58700002120427639"",""mkwid"":""262887481907609""}",Experiment-Bedding Geo Jan 24
96,https://www.overstock.com/search?keywords=&additionalKeywords=coverlet&taxonomy=sub7242&sortOption=Relevance&searchtype=guidedNav&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017497864003&ds_s_kwgid=58700002118732113"",""mkwid"":""260200098054558""}",Experiment-Bedding Geo Jan 24
97,https://www.overstock.com/search?keywords=&taxonomy=sub24843&searchtype=guidedNav&additionalKeywords=cover+set&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492124969&ds_s_kwgid=58700002120322231"",""mkwid"":""76080948298412""}",Experiment-Bedding Geo Jan 24
